fileName,targetWord,Sentence
WARW1900001263,깜깜,순간 석주율은 깜깜한 허공 아래로 떨어지는 자신의 주검을 설핏 보았다
WARW1900001265,깜깜,눈이 멀어갖구 깜깜헌 시상일 틴디 집이 커갖구 파랗구 뇌란허믄 뭘 히어유
WARW1900001265,깜깜,살 때 되면 어련히 같이 살려구 집에 돌아가다 말고 깜깜한 물 가운데서 왜 그러냐구
WARW1900001265,깜깜,물속에서 허우적거린다 해도 뱃전이 하도 깜깜해서 어디쯤인지 분간할 수도 없으려니와 바로 코 앞이라도 그녀는 어찌 손을 써볼 수가 없는 속수무책이었다
WARW1900001265,깜깜,박양희는 병달이가 깜깜한 뱃전에 풍덩 소리를 내며 물에 빠지는 순간 기겁하게 당황하면서 깜박 잊었던 랜턴을 뒤늦게 찾아들고 물속에서 허우적거리며 나온 병달이를 살펴보았다
WARW1900001265,깜깜,바깥이 깜깜해졌겠군요
WARW1900001265,깜깜,비두 사납게 퍼붓구 금세 깜깜해졌구먼
WARW1900001265,깜깜,이 깜깜한 빗속에 도깨비춤이라도 추구 다닌 거야
WARW1900001265,깜깜,암흑의 깜깜한 새장에 갇혀 있는 한 마리 눈먼 새 비정했다
WARW1900001265,깜깜,병달이는 급하게 어둠길을 내닫는 아저씨를 보며 무너미 언덕 집에 무슨 일이 생겼나 하고 먹을 갈아부은 듯 깜깜한 어둠 속에 고개를 갸우뚱거리며 우두커니 서 있었다
WARW1900001265,깜깜,눈이 멀어 깜깜한 세상에 살면서두 우리 자기를 늙은 여우 꼬리루 후려다 새콤달콤한 재미에 푹 빠져보니 죽기는 당최 싫은가 부지
WARW1900001265,깜깜,물가에 쫓아 내려온 청양댁은 한 치도 앞을 분간할 수 없는 깜깜한 진눈깨비 속에 사모님이 허우적거리는 물소리를 들으며 어찌 할 방도를 모르고 질퍼덕거리는 진땅이 꺼지게 두 발을 동동거렸다
WARW1900001265,깜깜,밤하늘에 펄럭거리던 불길이 사그라들며 집이 다 타버린 골짜기는 금세 어둠이 몰려들어 깜깜했다
WARW1900001266,깜깜,저녁 일곱 시였는데 바깥은 칠흑처럼 깜깜했다
WARW1900001271,깜깜,주위는 깜깜했고 겨우 옆사람의 모습만 어렴풋이 드러나 보일 뿐이다
WARW1900001271,깜깜,비는 오지 않고 있었지만 아직도 하늘은 깜깜하였고 바람은 파도를 일으킨 채 자지 않고 뱃전을 뒤흔들고 있었다
WARW1900001273,깜깜,홍인한은 다음 순간 눈앞이 깜깜해지는 것을 느꼈다
WARW1900001273,깜깜,음 나도 상복을 입는 줄 알고 눈앞이 깜깜했네
WARW1900001280,깜깜,헌데 아무리 관도라지만 깜깜한 밤길을 마차를 몰고 달릴 수는 없었다
WARW1900001280,깜깜,불빛이라곤 전혀 없는 깜깜한 관도를 화려한 마차가 쏜살같이 달리고 있었다
WARW1900001281,깜깜,곽삼이 우려한 일이 벌써 터지기 시작하고 있었으니 총관에게 호되게 당할 생각에 눈앞이 깜깜해진 그였다
WARW1900001281,깜깜,분노한 장로들을 쳐다보는 상면구의 눈앞이 깜깜해져 왔다
WARW1900001281,깜깜,분명 깜깜한 밤길을 무서운 속도로 내달리는 걸로 보아 엄청난 고수임에 분명한데 호흡이 거칠고 자세가 영 구부정한 꼴이 이해가 안 되는 모습이었다
WARW1900001282,깜깜,한순간 잠에서 깨어난 일대장은 깜깜한 천장을 쳐다보며 멍하니 누워 있었다
WARW1900001282,깜깜,그걸로 일대장의 모든 근육은 풀리고 눈앞은 깜깜해졌다
WARW1900001282,깜깜,그런데 깜깜한 밤에 밤송이를 받는 것이 어디 쉬운 일인가
WARW1900001283,깜깜,그때는 달도 없는 깜깜한 밤이었고 내가 워낙 재빨리 한 방 날렸으니까
WARW1900001283,깜깜,며칠 전 깜깜한 밤에 소피를 보러 갔다가 괴물을 만났거든요
WARW1900001283,깜깜,그리곤 깜깜한 암흑이었다
WARW1900001283,깜깜,아까 우민혁이 당한 황당한 사건을 모르는 상면구로서는 정말 엉뚱한 소리가 아닐 수 없었지만 허겁지겁 달려가는 우민혁은 눈앞이 깜깜한 지경이었다
WARW1900001284,깜깜,이미 깜깜해지기 시작한 하늘엔 더욱 짙어진 백색 독무가 가득해지고 있었다
WARW1900001284,깜깜,의식을 찾은 남궁운은 깜깜한 밤하늘에 무수한 별들이 떠 있는 것을 보았다
WARW1900001285,깜깜,더욱이 양인은 청어는 하는 모양이나 조선어에는 전 깜깜이다
WARW1900001288,깜깜,눈앞이 깜깜해진 유몽한의 뇌리에 어제의 그 악몽이 되살아나고 있었다
WARW1900001289,깜깜,어느 순간 극심한 피로감을 느낀 남궁운의 눈이 갑자기 깜깜해지더니 흐릿한 영상 하나가 떠오르고 있었다
WARW1900001290,깜깜,이십 장 밖에서 저녁 나절부터 지켜보았는데 날이 깜깜해졌음에도 모옥 안에서 어떤 빛도 보이지 않았소
WARW1900001290,깜깜,대형의 눈앞이 깜깜해지고 말았다
WARW1900001294,깜깜,벌써 날이 깜깜해져 있었다
WARW1900001295,깜깜,수영은 앞이 깜깜했다
WARW1900001298,깜깜,날이 유달리 깜깜하여 앞의 개천까지 자세히 보이지 않는다
WARW1900001298,깜깜,그러나 진태는 방에 들어가 깜깜한 속에 드러누워 있었다
WARW1900001300,깜깜,첫 화면이 깜깜했다
WARW1900001301,깜깜,주변은 깜깜했다
WARW1900001301,깜깜,난 깜깜한 하늘에 날아다니는 까마귀의 밥이라도 된 것처럼 연약한 몸이 되어 이미 기절해 있는 나의 몸을 보고 몸서리치고 있었다
WARW1900001335,깜깜,그래도 주입구로 들어오는 희미한 빛이 있어서 깜깜하다고 말할 정도까지는 아니었다
WARW1900001336,깜깜,곧 한 사람의 피와 살 그리고 전우애를 연료 삼아 만들어진 불의 공이 깜깜한 우주공간을 밝혔다
WARW1900001342,깜깜,발견될 당시 그가 입고 있던 더러운 흰색 로브에서 그가 마법사일 것이라고 추측한 일행이 특히 세린느가 마법에 대해 언급하자 신기하게도 마나를 느끼고 마법을 시전하는 것은 금방 기억해 냈지만 다른 것들은 여전히 깜깜이었다
WARW1900001343,깜깜,그런데 여기서 문제는 공국의 어느 누구도 추모란 산맥 너머는 깜깜하다는 것입니다
WARW1900001343,깜깜,그 정도로 오란테에 대해서는 깜깜했던 것이다
WARW1900001347,깜깜,그로 인해 코다 후작 이외의 끈을 갖지 못한 제국으로서는 공국 내부 사정에 깜깜이가 되었다
WARW1900001347,깜깜,이렇게 깜깜한 곳에 혼자 있으면 유령이 나타나서 잡아갈지도 몰라요
WARW1900001347,깜깜,잠시 전에 벽을 만져보기 위해 침대 위를 탐험했던지라 나이는 깜깜한 어둠 속에서 약간 더듬거린 후 사이드 테이블을 찾을 수 있게 됐다
WARW1900001347,깜깜,한 달 후에 어머님은 그 차디찬 깜깜한 지하 감옥에서 저를 낳으셨습니다
WARW1900001353,깜깜,카마이라의 눈앞이 깜깜해졌다
WARW1900001355,깜깜,아니 이건 어두워졌다기보다 아예 깜깜한 천으로 사방을 덮어 버린 것 같잖아
WARW1900001357,깜깜,쿵 하는 충격과 함께 심장이 멈췄다가 눈앞이 깜깜해지면서 다시 원래대로 몸이 돌아왔다
WARW1900001360,깜깜,지 않는 깜깜한 지팡이를 들고 음침한 표정을 짓고 있었다
WARW1900001360,깜깜,겨우겨우 막아내긴 했지만 머리가 뇌가 흔들리고 잠시 동안 눈이 깜깜해지기까지 했다
WARW1900001362,깜깜,눈앞은 깜깜한 어둠뿐이었지만 양강의 감각으로는 조금씩 어두워져서 곧 저녁이 될 것임을 알 수 있었다
WARW1900001363,깜깜,이 나라 앞날이 깜깜하군
WARW1900001364,깜깜,사이나스의 마지막 주문을 들은 시즈는 눈앞이 깜깜해졌다
WARW1900001366,깜깜,하지만 당장 내일부터 굶을 사람을 생각하니 눈앞이 깜깜해졌다
WARW1900001372,깜깜,저희들이 워낙 사람들 사는 곳에 나와 본 지가 오래되다 보니 깜깜하거든요
WARW1900001377,깜깜,번갯불이 사라지고 주위가 다시 깜깜해졌다
WARW1900001379,깜깜,산 속의 해는 워낙 빨리 지는지라 아직 유 시도 되지 않았건만 벌써부터 날이 깜깜해졌다
WARW1900001379,깜깜,파르스름한 새벽 여명이 깜깜하던 동굴을 서서히 비추어왔다
WARW1900001379,깜깜,꼼짝없이 죽게 생겼다고 생각하자 눈앞이 깜깜해졌다
WARW1900001384,깜깜,벌써 깜깜해졌냐
WARW1900001384,깜깜,정말 앞이 깜깜해진다는 말 지금에서야 뻥이 아니라는 걸 처음 알았다
WARW1900001385,깜깜,근데 얼마나 잔 건지 벌써 밖이 깜깜하다
WARW1900001390,깜깜,그러나 눈을 질끈 감아 버린 깜깜한 그의 머릿속에는 더욱더 선명하게 조금 전에 봤던 광경이 떠올랐다
WARW1900001392,깜깜,하늘의 별마저 보이지 않는 깜깜한 밤
WARW1900001393,깜깜,그는 눈앞이 깜깜해짐을 느끼고는 자신도 뭔지 모를 행동을 하기 시작했다
WARW1900001399,깜깜,우리 엄마는 깜깜한 거 무서워한단 말이에요
WARW1900001399,깜깜,약에 취해 잠시 의식을 잃었다가 깨어났을 때 서진을 반기는 존재는 한 줌의 빛도 없는 깜깜한 암흑이었다
WARW1900001400,깜깜,아울러 맨날 쓸데없는 짓 한다며 눈치 주고 해만 지면 깜깜
WARW1900001400,깜깜,별이 져 깜깜한 눈에 공허만이 가득 차 올랐다
WARW1900001400,깜깜,옆방에서 아이가 내는 칭얼거림이 거슬려 소리가 새어 나오지 못하도록 입에 수건을 물린 채 다용도실에 집어넣고는 마음껏 비명을 질러대며 관계를 가졌고 아무것도 모르는 아이는 입에 수건을 문 채 숨을 헐떡이며 깜깜한 공간에서 빛이 들어오길 기다리는 수밖에 없었다
WARW1900001402,깜깜,벌써 깜깜한 밤이 되어 버린 마계 관중석은 관객들이 가지고 온 야광 막대들의 빨갛거나 파란 불빛들로 빽빽이 메워져 있었고 경기장 구석에는 가로 세로의 길이가 각각 미터씩은 되어 보이는 무지막지하게 큰 스크린이 잭의 얼굴을 보여 주고 있었다
WARW1900001403,깜깜,밤에는 깜깜한 어둠 그리고 낮이라 할지라도 붉으스름한 하늘만 볼 수 있을 뿐이다
WARW1900001403,깜깜,어느새 완전히 깜깜하게 변해 버린 바깥 풍경
WARW1900001404,깜깜,젠카는 순간 깜깜해지는 자신의 눈앞을 어찌할 수가 없었다
WARW1900001404,깜깜,그리고 그 깜깜함 속에 촘촘하게 박혀 있는 빛나는 별들
WARW1900001405,깜깜,어느덧 주위는 깜깜한 밤이 되었다
WARW1900001414,깜깜,그 노래가 다시 들린 것은 깜깜한 밤중이었다
WARW1900001414,깜깜,그러나 이어도와의 만남은 깜깜한 밤 꿈결 속에서다
WARW1900001414,깜깜,어머니는 깜깜한 밤 꿈결 속에 이어도를 만난다
WARW1900001414,깜깜,땅속이나 물속 하늘 세상까지는 그만두고라도 그가 한 해와 달을 이고 함께 살아가는 이웃 산 너머 일마저 깜깜 모르고 지내온 셈이었다
WARW1900001416,깜깜,인테리어가 뭣인지는 나도 깜깜 절벽여
WARW1900001417,깜깜,금강유원지 도착헌게 깜깜하더라
WARW1900001420,깜깜,오리무중 깜깜 절벽이었다
WARW1900001420,깜깜,더구나 흙탕물이 눈을 비롯한 전신에 칠갑이 되어 사방 천지가 깜깜절벽이었다
WARW1900001422,깜깜,태어나자마자 관청의 장부에 무슨 나라의 재산처럼 이름이 올려진 후 걸음을 떼고 말을 배우기 무섭게 어른들과 선생이란 작자들로부터 서로 속이는 재주와 까다로운 나라의 법령을 머리가 터지도록 배워야 하며 나이가 차면 등뼈가 휘도록 일해 얻은 것의 절반을 알게 모르게 세금으로 빼앗겨야 하고 혹은 부역에 끌려나가며 더러는 싸움터에서 그 가장 귀한 것 목숨 까지 바치도록 강요당하고 작은 죄를 지으면 깜깜한 감옥에 갇히고 큰 죄를 지으면 그 목이 달아나며 스스로 목숨을 끊는 일조차 나라의 자원을 축낸 것과 똑같이 처벌당하여 저절로 목숨이 끊어지는 날에야 그 같은 사슬에서 풀려날 수 있는 것이 백성들이니 그게 어찌 백성의 참모습일 것이냐
